customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9138-IYILB,Female,0,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),57.96,3874.55,No
2924-VBVGR,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1014.89,No
3385-GMJVK,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.76,762.78,No
0228-NBOMF,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.39,3081.9,No
9441-ZYNHX,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.15,733.43,No
2088-AMIZB,Male,0,No,Yes,29,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.23,2073.93,Yes
0083-FQARN,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.64,2107.96,No
8485-FGYJT,Male,1,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,614.27,No
8529-OHTXR,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,84.51,1487.61,No
4315-ZRZUL,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,98.14,4383.27,No
3098-MBNZK,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,70.31,3473.36,Yes
5489-TOFAC,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,77.46,1394.3,No
6878-CWNYJ,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,62.85,3277.95,No
4041-GQPID,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,78.42,1527.82,No
1344-NYGAA,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.7,3857.99,No
4140-FQQFA,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.34,864.27,Yes
3089-MFWLS,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.2,937.92,No
9726-TOYAY,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,47.87,1015.98,No
2679-ZKBUP,Male,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.79,230.32,Yes
3046-XHSHD,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),85.32,6101.59,No
3906-AKQTL,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,86.65,4622.05,No
5482-HQXBG,Female,1,Yes,Yes,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.69,2996.17,No
3554-GURHN,Male,1,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,23.32,1551.23,Yes
6625-VWTLH,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.81,143.0,No
5545-DKTXQ,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.19,3981.14,No
8455-DFWDW,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.84,1540.49,No
2162-JIFUF,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.52,1867.42,Yes
0102-ZYMUC,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,83.35,3516.59,Yes
2603-LMDVN,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,118.54,6979.57,Yes
8462-BQHGE,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,96.45,3642.82,Yes
8441-SXFNV,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.85,723.74,Yes
6010-HQDGZ,Female,0,No,No,46,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,45.63,2030.59,No
3599-JJUUG,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.5,706.42,No
5533-NRLZB,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.97,1220.08,Yes
4228-OMKTD,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,60.36,2334.88,Yes
0145-OSEUD,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),37.4,18.8,No
2332-RIXSC,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.64,1368.95,Yes
7182-VHUCT,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.93,443.65,Yes
8691-BIVUL,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,36.16,1602.84,No
3072-UKJUV,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.2,5140.9,Yes
8299-RQGNB,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,61.01,2094.76,No
5043-PZMFW,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,64.88,3313.19,No
8438-WOTTP,Male,0,Yes,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,288.34,No
1551-NFEKZ,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.32,821.77,No
6807-RRGYS,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,64.39,621.49,No
9800-RGTBB,Female,1,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.93,477.62,No
9704-NHLQZ,Male,1,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.9,4015.8,No
7344-ZLXOE,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.93,847.42,No
8552-ZAWWE,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.7,5060.58,Yes
0627-NDXKP,Male,0,No,No,55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.37,3110.62,No
7538-ABJCI,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,55.76,2901.55,Yes
6507-SJSBE,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.97,247.89,No
5470-YOQIJ,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,84.26,4412.48,No
2096-XZQMM,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.13,2759.09,No
3212-RDEIO,Female,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),62.7,2926.69,Yes
2370-OJRCP,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,941.49,No
5566-CEPMZ,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,86.89,1346.16,No
7147-QQYLC,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.74,2333.72,No
4432-QICKO,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.46,694.0,No
8346-HVDLI,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,51.58,918.94,Yes
9326-EDFSU,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),80.36,4067.18,No
0717-TJIJF,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.1,782.35,No
1068-SYFAS,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),25.37,635.71,No
0763-DLAKS,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.59,381.67,No
0889-ELKLR,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),114.78,3051.86,No
0941-FUFEQ,Female,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,54.11,283.57,No
0925-BYFYA,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.09,856.73,No
9859-BNOHA,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,75.68,3465.77,No
0521-DOVAQ,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.35,6197.57,No
3738-LAYRT,Female,1,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,99.19,4247.55,No
8874-GYWJS,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.42,449.63,Yes
8317-ZQDIQ,Female,0,No,No,64,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.87,2456.85,No
4036-FCAMV,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.03,917.01,No
8752-HOKYD,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.56,5033.47,No
3783-VQXRJ,Female,1,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),76.08,2822.55,No
7316-MWNNA,Male,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,52.39,3341.45,No
3539-FXEUS,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.19,325.9,No
0212-AYMBW,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,50.0,733.52,No
0076-CWGEH,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.13,187.15,Yes
8763-VLBYH,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,70.13,350.65,No
1359-FLZUK,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.17,111.04,Yes
8302-THKTH,Male,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.85,740.88,No
2728-EVNGH,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),79.6,4528.18,No
9424-QPCBI,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.26,2930.86,No
5071-TKEUX,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.19,4387.42,No
5210-LKNWI,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.02,167.07,Yes
4216-OOHHD,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.36,2556.88,No
3073-APZJN,Male,0,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.23,5802.38,No
3954-HMAXV,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,112.29,7119.01,No
4788-QUHSJ,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.18,1625.44,No
8418-FYWQI,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.69,1581.42,No
6591-RMJNJ,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.17,6947.39,No
4761-FKMAY,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),70.93,1106.03,Yes
2918-CTTZN,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.23,1508.61,No
0112-JBJTL,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,72.61,2212.83,Yes
8902-OIXBB,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,790.45,No
7712-QBSXW,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.59,424.91,No
4181-LRRMY,Male,0,No,No,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.09,2761.06,Yes
9077-XRZQD,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),109.23,2505.99,No
1346-GPVPH,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.44,1781.94,No
8395-RGFVE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.35,1131.09,Yes
5255-RRQBC,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,344.45,No
5454-JNPEV,Female,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,90.24,5082.71,No
1472-JRREX,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.61,706.86,No
4347-EWHDD,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,90.59,2184.24,No
4811-KNQTZ,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.56,903.99,No
1476-UHHTP,Male,0,No,No,57,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,55.02,3074.74,No
2168-LRNKX,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.57,603.41,No
9829-ISFSH,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,62.06,1710.9,Yes
1869-ZAVJZ,Female,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.71,4535.68,Yes
1227-ISQUQ,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,60.13,2760.79,Yes
8999-RFGCY,Male,1,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.23,567.42,Yes
2757-UJLIV,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.28,1171.47,No
4435-OFWGE,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.23,3634.42,No
9201-NITKF,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,269.77,No
7395-QXVKG,Male,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.61,1306.85,No
4200-KHIFO,Male,0,No,No,54,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.31,2668.17,No
0330-BESBE,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.5,334.52,No
2732-PYRKA,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,85.46,2361.24,Yes
7547-DDNIY,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1023.27,No
3532-GNWTJ,Female,0,No,No,69,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),70.58,4810.8,No
5051-ORSCP,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,70.13,5006.84,No
1186-PQCVZ,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.0,1573.56,Yes
9052-YCKFE,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.79,4545.23,No
8066-LZPMB,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.61,2455.47,No
7862-SBJWO,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.24,4319.65,No
6452-QQNCH,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,54.65,654.22,No
3179-DQOTB,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.14,5186.92,No
3817-JARNS,Female,0,No,Yes,61,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.81,5126.57,Yes
4889-LCFGW,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.56,1867.44,Yes
0401-DGTFI,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.75,3133.72,No
1545-JJGCF,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.41,1377.72,No
0472-OLNOL,Male,1,No,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1237.09,No
9808-ISGKQ,Female,0,Yes,Yes,71,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.91,6803.2,No
6112-ZETBB,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.88,372.85,No
1671-CQTII,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.36,2450.08,No
6275-MKHVK,Female,0,No,Yes,49,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.99,3169.65,Yes
7552-GGTCN,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),24.79,1359.87,No
4467-YCPLT,Male,1,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.5,4550.28,No
7991-SPFNS,Male,0,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),70.01,4244.73,No
2137-PDFBK,Male,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.52,410.03,No
4741-XNBCF,Female,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,679.31,No
2712-DYTXS,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.69,1195.68,Yes
2777-NEGBL,Female,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),26.46,761.64,No
8164-VIUEF,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,673.83,No
4143-FBPBQ,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,91.73,2821.34,No
